lead_id,timestamp,buyer_city,buyer_state,product_name,category,subcategory,quantity,order_value_rs,buyer_type,intent_score,lead_quality,urgency,budget_range,requirement_type,buyer_engagement_score,gst_verified,preferred_contact,lead_source
L100125,2026-04-19 7:09:45,Chennai,Tripura,HDMI Cable Requirement,Electronics,Wireless CCTV,45,224090,Manufacturer,65,Cold,Immediate,Rs. 219090 - 224090,Reselling,49,No,Call,Direct
L100126,2026-05-10 14:09:45,Ludhiana,Nagaland,Organic Fertilizers,Agriculture,Fertilizers,417,421162,Distributor,98,Hot,Within Week,Rs. 416162 - 421162,OEM Supply,70,Yes,Call,ASTBuy
L100127,2026-04-30 21:09:45,Ludhiana,Jharkhand,Reception Desk Requirement,Furniture,Sofa,94,367299,Manufacturer,98,Hot,Within Week,Rs. 362299 - 367299,Sample,18,No,Call,Search
L100128,2026-05-09 7:09:45,Bengaluru,Mizoram,Organic Fertilizers,Agriculture,Drip Irrigation,145,403122,Retailer,62,Cold,Within Week,Rs. 398122 - 403122,OEM Supply,23,No,Email,Direct
L100129,2026-04-21 8:09:45,Ahmedabad,Uttarakhand,Reception Desk Requirement,Furniture,Modular Desk,303,217262,Manufacturer,55,Cold,Within Week,Rs. 212262 - 217262,OEM Supply,18,No,Call,Recommendation
L100130,2026-05-11 10:09:45,Chennai,Punjab,Plastic Packaging Pouch,Packaging,Plastic Pouch,356,124312,Manufacturer,51,Cold,Within Week,Rs. 119312 - 124312,Sample,85,No,WhatsApp,Direct
L100131,2026-04-15 12:09:45,Chennai,Jharkhand,Hybrid Seeds Requirement,Agriculture,Fertilizers,490,213252,Manufacturer,44,Cold,Within Week,Rs. 208252 - 213252,Reselling,73,Yes,Call,ASTBuy
L100132,2026-04-22 1:09:45,Noida,Bihar,PU Leather Passport Cover Holder,Leather,Laptop Sleeve,388,77426,Manufacturer,82,Warm,Immediate,Rs. 72426 - 77426,OEM Supply,35,Yes,Email,Search
L100133,2026-04-19 21:09:45,Delhi,Himachal Pradesh,Reception Desk Requirement,Furniture,Sofa,368,480285,Manufacturer,62,Cold,Within Month,Rs. 475285 - 480285,Bulk Purchase,47,Yes,WhatsApp,Direct
L100134,2026-05-04 17:09:45,Jaipur,Maharashtra,Corporate Polo T-Shirts,Garments,Hoodies,57,452041,Manufacturer,58,Cold,Within Month,Rs. 447041 - 452041,Reselling,58,No,WhatsApp,Recommendation
L100135,2026-04-29 9:09:45,Jaipur,Meghalaya,Semi Automatic Lathe Machine,Machinery,Juice Machine,72,99185,Wholesaler,75,Warm,Immediate,Rs. 94185 - 99185,Reselling,95,Yes,Call,Direct
L100136,2026-05-08 22:09:45,Mumbai,Uttarakhand,Wireless CCTV Camera,Electronics,CCTV Camera,370,464436,Wholesaler,71,Warm,Within Week,Rs. 459436 - 464436,OEM Supply,68,No,Email,ASTBuy
L100137,2026-05-06 19:09:45,Jaipur,Gujarat,Drip Irrigation Setup,Agriculture,Drip Irrigation,420,236453,Retailer,64,Cold,Immediate,Rs. 231453 - 236453,OEM Supply,40,No,WhatsApp,Search
L100138,2026-04-15 6:09:45,Mumbai,Himachal Pradesh,Hoodies for Reselling,Garments,T-Shirts,361,193741,Wholesaler,47,Cold,Within Week,Rs. 188741 - 193741,Reselling,69,Yes,Email,Direct
L100139,2026-05-01 10:09:45,Chennai,Jharkhand,Packaging Machine for Factory,Machinery,Mixer Machine,351,332734,Retailer,74,Warm,Within Week,Rs. 327734 - 332734,Reselling,78,Yes,WhatsApp,Recommendation
L100140,2026-05-13 5:09:45,Chennai,Manipur,Hybrid Seeds Requirement,Agriculture,Pesticides,181,418998,Distributor,58,Cold,Immediate,Rs. 413998 - 418998,Reselling,17,No,Email,ASTBuy
L100141,2026-05-11 11:09:45,Noida,Haryana,Bulk Cotton T-Shirts,Garments,Corporate Wear,147,254653,Distributor,45,Cold,Immediate,Rs. 249653 - 254653,Bulk Purchase,88,No,WhatsApp,Search
L100142,2026-04-25 16:09:45,Surat,Karnataka,School Uniform Supplier,Garments,T-Shirts,466,310757,Wholesaler,87,Hot,Immediate,Rs. 305757 - 310757,Reselling,99,Yes,WhatsApp,ASTBuy
L100143,2026-05-08 4:09:45,Ludhiana,Chhattisgarh,Bulk Cotton T-Shirts,Garments,Corporate Wear,496,76558,Manufacturer,78,Warm,Within Month,Rs. 71558 - 76558,OEM Supply,40,No,Email,ASTBuy
L100144,2026-05-12 12:09:45,Ahmedabad,Assam,Packaging Machine for Factory,Machinery,Lathe Machine,329,139119,Manufacturer,88,Hot,Within Month,Rs. 134119 - 139119,OEM Supply,70,No,WhatsApp,ASTBuy
L100145,2026-05-14 5:09:45,Noida,Gujarat,Custom Printed Labels,Packaging,Shipping Box,135,76600,Manufacturer,73,Warm,Within Month,Rs. 71600 - 76600,OEM Supply,96,No,Email,Direct
L100146,2026-04-16 22:09:45,Noida,Assam,Fiber Optic Cable Supplier,Electronics,Adapters,490,443124,Distributor,67,Warm,Within Week,Rs. 438124 - 443124,Reselling,44,Yes,WhatsApp,Recommendation
L100147,2026-04-30 8:09:45,Ahmedabad,Nagaland,Drip Irrigation Setup,Agriculture,Fertilizers,345,309161,Distributor,89,Hot,Immediate,Rs. 304161 - 309161,Sample,96,Yes,Call,Direct
L100148,2026-05-02 15:09:45,Noida,Manipur,Plastic Packaging Pouch,Packaging,Corrugated Box,54,359899,Wholesaler,68,Warm,Immediate,Rs. 354899 - 359899,Sample,13,Yes,Call,ASTBuy
L100149,2026-04-17 2:09:45,Chennai,Nagaland,HDMI Cable Requirement,Electronics,CCTV Camera,439,317529,Wholesaler,48,Cold,Immediate,Rs. 312529 - 317529,Sample,99,Yes,WhatsApp,Search
L100150,2026-04-15 5:09:45,Surat,Tripura,Drip Irrigation Setup,Agriculture,Seeds,233,484258,Distributor,57,Cold,Within Week,Rs. 479258 - 484258,Bulk Purchase,19,No,Call,Recommendation
L100151,2026-05-11 18:09:45,Ludhiana,Chhattisgarh,Corrugated Shipping Boxes,Packaging,Plastic Pouch,133,426641,Wholesaler,56,Cold,Immediate,Rs. 421641 - 426641,OEM Supply,32,No,Call,ASTBuy
L100152,2026-05-03 16:09:45,Mumbai,Uttarakhand,Plastic Packaging Pouch,Packaging,Labels,330,56205,Retailer,98,Hot,Immediate,Rs. 51205 - 56205,Sample,19,No,WhatsApp,Direct
L100153,2026-05-03 9:09:45,Ahmedabad,Manipur,Drip Irrigation Setup,Agriculture,Fertilizers,328,954,Distributor,42,Cold,Within Week,Rs. 100 - 954,OEM Supply,83,Yes,Email,Recommendation
L100154,2026-05-11 18:09:45,Bengaluru,Telangana,Hybrid Seeds Requirement,Agriculture,Drip Irrigation,433,382059,Wholesaler,89,Hot,Within Month,Rs. 377059 - 382059,Sample,59,No,Call,Search
L100155,2026-04-17 3:09:45,Mumbai,Bihar,Paint Chemical Supplier,Chemicals,Paint Chemical,206,29437,Distributor,80,Warm,Within Month,Rs. 24437 - 29437,Reselling,20,No,WhatsApp,ASTBuy
L100156,2026-04-15 1:09:45,Jaipur,Uttarakhand,PU Leather Passport Cover Holder,Leather,Laptop Sleeve,496,201912,Retailer,82,Warm,Immediate,Rs. 196912 - 201912,Reselling,72,Yes,Email,Recommendation
L100157,2026-05-04 13:09:45,Ludhiana,Uttarakhand,Packaging Machine for Factory,Machinery,Juice Machine,99,13798,Manufacturer,86,Hot,Within Month,Rs. 8798 - 13798,Sample,79,No,WhatsApp,Recommendation
L100158,2026-04-27 10:09:45,Mumbai,Rajasthan,Corporate Polo T-Shirts,Garments,T-Shirts,29,177561,Wholesaler,90,Hot,Within Week,Rs. 172561 - 177561,OEM Supply,96,Yes,Email,ASTBuy
L100159,2026-04-18 8:09:45,Delhi,Telangana,Wireless CCTV Camera,Electronics,CCTV Camera,251,343296,Wholesaler,41,Cold,Within Week,Rs. 338296 - 343296,Bulk Purchase,11,Yes,Email,Direct
L100160,2026-05-10 5:09:45,Mumbai,Arunachal Pradesh,Reception Desk Requirement,Furniture,Office Chair,313,89990,Manufacturer,93,Hot,Within Week,Rs. 84990 - 89990,Bulk Purchase,18,Yes,WhatsApp,Search
L100161,2026-05-01 0:09:45,Gurugram,Kerala,Corrugated Shipping Boxes,Packaging,Plastic Pouch,500,359159,Retailer,76,Warm,Within Week,Rs. 354159 - 359159,Bulk Purchase,52,Yes,Call,Search
L100162,2026-05-04 8:09:45,Chennai,West Bengal,Travel Organizer Bag,Leather,Card Holder,357,194448,Retailer,75,Warm,Immediate,Rs. 189448 - 194448,Bulk Purchase,22,No,Call,Direct
L100163,2026-04-19 10:09:45,Noida,Manipur,Organic Fertilizers,Agriculture,Seeds,4,94564,Manufacturer,45,Cold,Within Week,Rs. 89564 - 94564,OEM Supply,98,Yes,Call,ASTBuy
L100164,2026-05-13 3:09:45,Chennai,Chhattisgarh,Reception Desk Requirement,Furniture,Modular Desk,123,492329,Wholesaler,51,Cold,Within Week,Rs. 487329 - 492329,OEM Supply,88,Yes,Email,Search
L100165,2026-04-22 3:09:45,Mumbai,Kerala,Industrial Cleaning Chemical,Chemicals,Cleaning Chemical,286,124042,Distributor,52,Cold,Immediate,Rs. 119042 - 124042,Bulk Purchase,69,Yes,WhatsApp,Direct
L100166,2026-05-07 5:09:45,Ahmedabad,Andhra Pradesh,Sugarcane Juice Machine,Machinery,Packaging Machine,351,442884,Retailer,98,Hot,Within Week,Rs. 437884 - 442884,Sample,92,No,WhatsApp,ASTBuy
L100167,2026-05-12 21:09:45,Mumbai,Chhattisgarh,Custom Printed Labels,Packaging,Plastic Pouch,316,422632,Retailer,96,Hot,Within Week,Rs. 417632 - 422632,Bulk Purchase,30,Yes,WhatsApp,Direct
L100168,2026-04-15 20:09:45,Surat,Nagaland,CCTV AMC Services,Electronics,HDMI Cable,304,304462,Wholesaler,60,Cold,Immediate,Rs. 299462 - 304462,Sample,51,Yes,Call,ASTBuy
L100169,2026-04-24 1:09:45,Delhi,Jharkhand,Custom Printed Labels,Packaging,Labels,457,116190,Manufacturer,44,Cold,Within Week,Rs. 111190 - 116190,Bulk Purchase,37,No,Call,Recommendation
L100170,2026-05-03 5:09:45,Gurugram,Tripura,Paint Chemical Supplier,Chemicals,Industrial Solvents,369,102293,Distributor,80,Warm,Immediate,Rs. 97293 - 102293,Bulk Purchase,14,Yes,WhatsApp,ASTBuy
L100171,2026-05-02 3:09:45,Chennai,Uttarakhand,CCTV AMC Services,Electronics,Wireless CCTV,215,90258,Wholesaler,88,Hot,Immediate,Rs. 85258 - 90258,Bulk Purchase,83,Yes,Call,Recommendation
L100172,2026-04-26 11:09:45,Gurugram,West Bengal,Drip Irrigation Setup,Agriculture,Fertilizers,243,439323,Wholesaler,69,Warm,Immediate,Rs. 434323 - 439323,Reselling,65,Yes,Email,ASTBuy
L100173,2026-05-13 7:09:45,Jaipur,Chhattisgarh,Bulk Cotton T-Shirts,Garments,Kids Wear,21,247257,Manufacturer,86,Hot,Within Week,Rs. 242257 - 247257,OEM Supply,99,Yes,WhatsApp,Recommendation
L100174,2026-05-09 2:09:45,Surat,Rajasthan,Packaging Machine for Factory,Machinery,Packaging Machine,355,384166,Distributor,66,Warm,Within Month,Rs. 379166 - 384166,Bulk Purchase,92,Yes,Call,Recommendation
L100175,2026-04-25 8:09:45,Ludhiana,Bihar,Reception Desk Requirement,Furniture,Wooden Table,440,299543,Wholesaler,87,Hot,Within Week,Rs. 294543 - 299543,OEM Supply,33,No,Email,Recommendation
L100176,2026-05-02 2:09:45,Jaipur,Sikkim,Hoodies for Reselling,Garments,T-Shirts,458,362652,Distributor,61,Cold,Within Week,Rs. 357652 - 362652,Bulk Purchase,97,Yes,Email,Search
L100177,2026-04-24 21:09:45,Chennai,Telangana,Corporate Polo T-Shirts,Garments,Hoodies,455,27533,Retailer,47,Cold,Immediate,Rs. 22533 - 27533,Reselling,56,Yes,Email,Direct
L100178,2026-04-19 23:09:45,Gurugram,Bihar,Industrial Mixer Machine,Machinery,Juice Machine,123,283423,Wholesaler,47,Cold,Within Week,Rs. 278423 - 283423,Reselling,55,No,Email,Recommendation
L100179,2026-04-22 6:09:45,Mumbai,Rajasthan,Office Chair Supplier,Furniture,Office Chair,191,181498,Manufacturer,68,Warm,Within Week,Rs. 176498 - 181498,Reselling,67,No,Email,Direct
L100180,2026-05-11 11:09:45,Mumbai,Mizoram,Packaging Machine for Factory,Machinery,Mixer Machine,42,205330,Wholesaler,97,Hot,Immediate,Rs. 200330 - 205330,Reselling,24,Yes,WhatsApp,ASTBuy
L100181,2026-04-24 12:09:45,Surat,Tamil Nadu,Industrial Mixer Machine,Machinery,Packaging Machine,214,358275,Manufacturer,74,Warm,Within Month,Rs. 353275 - 358275,OEM Supply,92,Yes,WhatsApp,ASTBuy
L100182,2026-04-27 4:09:45,Chennai,Punjab,Wireless CCTV Camera,Electronics,CCTV Camera,428,497235,Distributor,73,Warm,Within Week,Rs. 492235 - 497235,Reselling,72,No,WhatsApp,Search
L100183,2026-05-02 10:09:45,Delhi,Jharkhand,Travel Organizer Bag,Leather,Organizer Bag,405,136818,Wholesaler,54,Cold,Within Week,Rs. 131818 - 136818,Reselling,46,No,Call,ASTBuy
L100184,2026-05-08 4:09:45,Ahmedabad,Arunachal Pradesh,Modular Workstation Table,Furniture,Wooden Table,430,371754,Wholesaler,84,Warm,Within Month,Rs. 366754 - 371754,Sample,15,No,Email,ASTBuy
L100185,2026-04-16 8:09:45,Surat,Arunachal Pradesh,Hybrid Seeds Requirement,Agriculture,Pesticides,95,108060,Distributor,75,Warm,Within Week,Rs. 103060 - 108060,Bulk Purchase,57,No,Email,ASTBuy
L100186,2026-04-25 4:09:45,Surat,Odisha,Office Chair Supplier,Furniture,Office Chair,208,488648,Wholesaler,71,Warm,Within Week,Rs. 483648 - 488648,Sample,79,No,Email,Search
L100187,2026-04-25 21:09:45,Surat,Maharashtra,Drip Irrigation Setup,Agriculture,Pesticides,342,77614,Retailer,91,Hot,Within Week,Rs. 72614 - 77614,OEM Supply,15,Yes,Email,Direct
L100188,2026-05-10 19:09:45,Surat,Uttar Pradesh,Reception Desk Requirement,Furniture,Office Chair,317,441361,Retailer,54,Cold,Immediate,Rs. 436361 - 441361,Bulk Purchase,84,Yes,WhatsApp,ASTBuy
L100189,2026-04-27 22:09:45,Gurugram,Tamil Nadu,Hoodies for Reselling,Garments,T-Shirts,347,352589,Manufacturer,45,Cold,Within Month,Rs. 347589 - 352589,Reselling,87,Yes,Email,Search
L100190,2026-05-14 5:09:45,Noida,Rajasthan,Plastic Packaging Pouch,Packaging,Labels,438,224706,Distributor,63,Cold,Immediate,Rs. 219706 - 224706,Reselling,49,No,Email,Direct
L100191,2026-04-26 15:09:45,Jaipur,Telangana,Semi Automatic Lathe Machine,Machinery,Mixer Machine,412,232499,Wholesaler,58,Cold,Immediate,Rs. 227499 - 232499,Sample,28,Yes,WhatsApp,Recommendation
L100192,2026-04-17 11:09:45,Noida,Bihar,Industrial Solvents Requirement,Chemicals,Industrial Solvents,388,197512,Manufacturer,45,Cold,Immediate,Rs. 192512 - 197512,Bulk Purchase,81,No,Email,ASTBuy
L100193,2026-05-01 20:09:45,Chennai,Arunachal Pradesh,Semi Automatic Lathe Machine,Machinery,Juice Machine,149,290885,Distributor,71,Warm,Immediate,Rs. 285885 - 290885,OEM Supply,81,No,Call,Direct
L100194,2026-05-09 10:09:45,Noida,Kerala,Corporate Polo T-Shirts,Garments,Uniforms,154,336335,Manufacturer,93,Hot,Within Week,Rs. 331335 - 336335,Bulk Purchase,72,Yes,Call,Direct
L100195,2026-04-20 14:09:45,Jaipur,Haryana,Office Chair Supplier,Furniture,Modular Desk,307,391391,Distributor,63,Cold,Within Week,Rs. 386391 - 391391,OEM Supply,98,Yes,WhatsApp,Direct
L100196,2026-05-08 23:09:45,Surat,Andhra Pradesh,Office Chair Supplier,Furniture,Wooden Table,75,168104,Wholesaler,69,Warm,Within Month,Rs. 163104 - 168104,Sample,44,No,WhatsApp,Search
L100197,2026-04-17 22:09:45,Ahmedabad,Himachal Pradesh,Corporate Polo T-Shirts,Garments,Corporate Wear,272,335491,Retailer,44,Cold,Within Week,Rs. 330491 - 335491,Bulk Purchase,79,No,WhatsApp,Search
L100198,2026-05-14 4:09:45,Ahmedabad,Goa,Office Chair Supplier,Furniture,Sofa,274,304611,Distributor,62,Cold,Within Month,Rs. 299611 - 304611,Reselling,72,No,WhatsApp,ASTBuy
L100199,2026-04-20 21:09:45,Chennai,Gujarat,Wireless CCTV Camera,Electronics,HDMI Cable,258,116427,Retailer,93,Hot,Immediate,Rs. 111427 - 116427,OEM Supply,68,Yes,Call,ASTBuy
L100200,2026-04-25 21:09:45,Chennai,Nagaland,Corporate Polo T-Shirts,Garments,Kids Wear,160,362809,Distributor,63,Cold,Immediate,Rs. 357809 - 362809,Bulk Purchase,100,No,Call,Direct
L100201,2026-05-09 4:09:45,Mumbai,Rajasthan,Sugarcane Juice Machine,Machinery,Juice Machine,353,119290,Manufacturer,59,Cold,Immediate,Rs. 114290 - 119290,Sample,19,Yes,WhatsApp,Recommendation
L100202,2026-05-12 5:09:45,Ludhiana,Assam,Bulk Cotton T-Shirts,Garments,Uniforms,17,416289,Retailer,82,Warm,Within Week,Rs. 411289 - 416289,Reselling,15,Yes,WhatsApp,Direct
L100203,2026-04-29 18:09:45,Delhi,Jharkhand,Wireless CCTV Camera,Electronics,CCTV Camera,301,472975,Retailer,52,Cold,Immediate,Rs. 467975 - 472975,Bulk Purchase,45,No,WhatsApp,ASTBuy
L100204,2026-05-05 11:09:45,Gurugram,Punjab,Packaging Machine for Factory,Machinery,Packaging Machine,420,303608,Distributor,88,Hot,Immediate,Rs. 298608 - 303608,Bulk Purchase,78,Yes,Email,Direct
L100205,2026-05-10 4:09:45,Ahmedabad,Nagaland,Industrial Mixer Machine,Machinery,Mixer Machine,358,309505,Distributor,51,Cold,Immediate,Rs. 304505 - 309505,OEM Supply,64,Yes,Email,ASTBuy
L100206,2026-04-23 14:09:45,Surat,Manipur,Custom Printed Labels,Packaging,Corrugated Box,64,244766,Distributor,47,Cold,Within Week,Rs. 239766 - 244766,Sample,20,No,WhatsApp,Direct
L100207,2026-04-25 19:09:45,Gurugram,Jharkhand,Custom Printed Labels,Packaging,Plastic Pouch,308,386467,Manufacturer,59,Cold,Within Week,Rs. 381467 - 386467,Reselling,64,Yes,Call,Recommendation
L100208,2026-04-26 1:09:45,Bengaluru,Odisha,Industrial Cleaning Chemical,Chemicals,Industrial Solvents,346,258265,Retailer,83,Warm,Immediate,Rs. 253265 - 258265,Sample,28,No,WhatsApp,Direct
L100209,2026-04-27 12:09:45,Mumbai,Maharashtra,Leather Wallet for Corporate Gifting,Leather,Passport Holder,500,104878,Wholesaler,61,Cold,Immediate,Rs. 99878 - 104878,OEM Supply,73,No,Email,Search
L100210,2026-04-22 22:09:45,Noida,Rajasthan,Custom Printed Labels,Packaging,Plastic Pouch,342,316732,Wholesaler,65,Cold,Within Month,Rs. 311732 - 316732,OEM Supply,23,Yes,WhatsApp,Recommendation
L100211,2026-05-12 11:09:45,Mumbai,Uttar Pradesh,Drip Irrigation Setup,Agriculture,Fertilizers,483,71073,Manufacturer,41,Cold,Immediate,Rs. 66073 - 71073,Sample,32,No,Email,Search
L100212,2026-04-23 17:09:45,Ludhiana,Andhra Pradesh,PU Leather Passport Cover Holder,Leather,Organizer Bag,390,40617,Wholesaler,82,Warm,Within Week,Rs. 35617 - 40617,Reselling,94,No,WhatsApp,Search
L100213,2026-04-26 9:09:45,Mumbai,West Bengal,Industrial Solvents Requirement,Chemicals,Paint Chemical,10,499926,Manufacturer,88,Hot,Immediate,Rs. 494926 - 499926,OEM Supply,50,No,WhatsApp,Recommendation
L100214,2026-05-07 17:09:45,Ludhiana,Maharashtra,School Uniform Supplier,Garments,T-Shirts,286,346221,Manufacturer,95,Hot,Within Week,Rs. 341221 - 346221,Bulk Purchase,49,No,WhatsApp,Direct
L100215,2026-04-28 1:09:45,Noida,Telangana,Hybrid Seeds Requirement,Agriculture,Drip Irrigation,288,448426,Manufacturer,50,Cold,Within Week,Rs. 443426 - 448426,OEM Supply,88,No,WhatsApp,Search
L100216,2026-04-19 20:09:45,Delhi,Meghalaya,Bulk Cotton T-Shirts,Garments,T-Shirts,66,439294,Distributor,63,Cold,Immediate,Rs. 434294 - 439294,OEM Supply,22,No,WhatsApp,Search
L100217,2026-05-01 10:09:45,Chennai,Manipur,Corrugated Shipping Boxes,Packaging,Plastic Pouch,339,128546,Retailer,55,Cold,Immediate,Rs. 123546 - 128546,Sample,49,Yes,WhatsApp,ASTBuy
L100218,2026-04-20 12:09:45,Bengaluru,Assam,Corporate Polo T-Shirts,Garments,Hoodies,20,242149,Manufacturer,82,Warm,Within Month,Rs. 237149 - 242149,Reselling,12,No,Email,Direct
L100219,2026-04-23 21:09:45,Mumbai,Odisha,Industrial Solvents Requirement,Chemicals,Cleaning Chemical,200,169541,Wholesaler,76,Warm,Immediate,Rs. 164541 - 169541,Reselling,73,No,Call,Search
L100220,2026-05-11 12:09:45,Bengaluru,Madhya Pradesh,Industrial Cleaning Chemical,Chemicals,Cleaning Chemical,255,333655,Wholesaler,94,Hot,Within Month,Rs. 328655 - 333655,Reselling,43,Yes,WhatsApp,Recommendation
L100221,2026-04-22 2:09:45,Ludhiana,Maharashtra,Packaging Machine for Factory,Machinery,Packaging Machine,304,177100,Manufacturer,57,Cold,Immediate,Rs. 172100 - 177100,Bulk Purchase,54,Yes,Email,Search
L100222,2026-04-22 18:09:45,Ludhiana,Nagaland,Wooden Sofa Set,Furniture,Modular Desk,103,217719,Wholesaler,65,Cold,Immediate,Rs. 212719 - 217719,Sample,90,Yes,Email,Recommendation
L100223,2026-04-26 5:09:45,Chennai,Himachal Pradesh,Industrial Mixer Machine,Machinery,Mixer Machine,480,334957,Retailer,74,Warm,Within Month,Rs. 329957 - 334957,Bulk Purchase,56,No,Call,ASTBuy
L100224,2026-05-12 0:09:45,Gurugram,Maharashtra,Card Holder & Cases,Leather,Organizer Bag,211,167566,Manufacturer,95,Hot,Within Month,Rs. 162566 - 167566,Reselling,46,Yes,WhatsApp,ASTBuy
L100225,2026-05-01 12:09:45,Ludhiana,Punjab,Corrugated Shipping Boxes,Packaging,Labels,77,101119,Manufacturer,41,Cold,Immediate,Rs. 96119 - 101119,OEM Supply,64,Yes,Call,ASTBuy
L100226,2026-04-21 6:09:45,Ahmedabad,Odisha,Office Chair Supplier,Furniture,Wooden Table,133,414514,Retailer,91,Hot,Immediate,Rs. 409514 - 414514,OEM Supply,12,Yes,Call,Search
L100227,2026-05-10 21:09:45,Jaipur,Uttar Pradesh,Reception Desk Requirement,Furniture,Office Chair,460,191044,Wholesaler,82,Warm,Within Week,Rs. 186044 - 191044,Bulk Purchase,24,Yes,Email,Search
L100228,2026-04-30 16:09:45,Chennai,Bihar,Organic Fertilizers,Agriculture,Seeds,308,64608,Manufacturer,89,Hot,Within Month,Rs. 59608 - 64608,Bulk Purchase,64,Yes,Call,Direct
L100229,2026-05-12 8:09:45,Ludhiana,Assam,Leather Wallet for Corporate Gifting,Leather,Wallet,226,214606,Distributor,56,Cold,Within Month,Rs. 209606 - 214606,Sample,50,No,WhatsApp,ASTBuy
L100230,2026-05-13 20:09:45,Chennai,Karnataka,Wooden Sofa Set,Furniture,Wooden Table,244,375717,Retailer,63,Cold,Within Month,Rs. 370717 - 375717,Sample,98,Yes,WhatsApp,Recommendation
L100231,2026-04-28 4:09:45,Delhi,Uttarakhand,Office Chair Supplier,Furniture,Sofa,274,455033,Manufacturer,55,Cold,Within Month,Rs. 450033 - 455033,Reselling,48,Yes,Call,Search
L100232,2026-04-17 6:09:45,Jaipur,Sikkim,Semi Automatic Lathe Machine,Machinery,Juice Machine,324,166795,Retailer,96,Hot,Within Month,Rs. 161795 - 166795,Reselling,20,No,WhatsApp,Recommendation
L100233,2026-05-07 21:09:45,Noida,Chhattisgarh,Paint Chemical Supplier,Chemicals,Paint Chemical,449,482082,Retailer,92,Hot,Immediate,Rs. 477082 - 482082,Reselling,63,No,WhatsApp,Direct
L100234,2026-05-06 5:09:45,Noida,Uttarakhand,Hoodies for Reselling,Garments,Uniforms,406,336620,Distributor,48,Cold,Immediate,Rs. 331620 - 336620,Sample,24,Yes,Call,ASTBuy
L100235,2026-05-07 8:09:45,Chennai,Madhya Pradesh,Custom Printed Labels,Packaging,Plastic Pouch,245,458468,Distributor,87,Hot,Immediate,Rs. 453468 - 458468,Reselling,35,Yes,WhatsApp,Search
L100236,2026-05-13 20:09:45,Delhi,Sikkim,Card Holder & Cases,Leather,Card Holder,484,438112,Wholesaler,96,Hot,Within Week,Rs. 433112 - 438112,Sample,69,Yes,WhatsApp,ASTBuy
L100237,2026-04-29 1:09:45,Ahmedabad,Karnataka,Hoodies for Reselling,Garments,Kids Wear,308,136897,Retailer,49,Cold,Immediate,Rs. 131897 - 136897,Sample,77,No,WhatsApp,Recommendation
L100238,2026-05-03 9:09:45,Noida,Himachal Pradesh,Wireless CCTV Camera,Electronics,HDMI Cable,98,496503,Manufacturer,95,Hot,Within Month,Rs. 491503 - 496503,OEM Supply,26,No,Call,ASTBuy
L100239,2026-05-02 8:09:45,Noida,Sikkim,Reception Desk Requirement,Furniture,Wooden Table,93,214684,Wholesaler,90,Hot,Immediate,Rs. 209684 - 214684,OEM Supply,41,No,Email,Recommendation
