event_id,timestamp,seller_id,company_name,persona_type,service_name,city,event_type,event_source,event_value,metadata
E100152,2026-05-12 9:05:38,64000408,Korpal and Sons,Free Active Seller,Free,Jaipur,catalog_updated,notification_engine,16,{'products_updated': 5}
E100153,2026-04-29 12:12:41,64000756,"Barad, Jhaveri and Karnik",Lazy Seller,Mini Dynamic Catalog (Annual),Mumbai,sales_call,crm_system,65,"{'call_duration_mins': 24, 'call_outcome': 'Neutral'}"
E100154,2026-05-05 23:56:44,64000343,Singh-Ahluwalia,New Seller,Mini Dynamic Catalog (Annual),Jaipur,response_sent,seller_portal,56,"{'response_time_mins': 6, 'platform': 'Mobile Site'}"
E100155,2026-05-14 1:17:49,64000611,Chaudhuri and Sons,Power Seller,IM Leader Pro,Noida,quotation_sent,seller_portal,12,{'quotation_value': 70632}
E100156,2026-05-12 16:04:30,64000133,"Samra, Bassi and Ray",Churning Seller,IM IL,Gurugram,lead_received,crm_system,74,"{'intent_score': 82, 'category': 'Garments', 'source': 'BizFeed'}"
E100157,2026-04-23 6:01:54,64000890,Baria-Agrawal,Lazy Seller,IM IL,Surat,login,notification_engine,36,{'platform': 'App'}
E100158,2026-05-13 3:52:41,64000317,Thakkar-Balan,Lazy Seller,Mini Dynamic Catalog (Monthly),Surat,lead_received,notification_engine,45,"{'intent_score': 72, 'category': 'Machinery', 'source': 'Direct'}"
E100159,2026-04-30 7:58:46,64000383,Atwal-Savant,Churning Seller,Maximiser Pro,Ahmedabad,quotation_sent,seller_portal,21,{'quotation_value': 180671}
E100160,2026-05-08 19:10:58,64000218,"Bhalla, Shroff and Ratta",New Seller,Maximiser Pro,Bengaluru,lead_received,seller_portal,59,"{'intent_score': 63, 'category': 'Machinery', 'source': 'BizFeed'}"
E100161,2026-04-26 23:59:08,64000360,Ramesh-Dhar,Free Active Seller,Free,Mumbai,login,seller_portal,99,{'platform': 'App'}
E100162,2026-05-09 17:28:04,64000713,Bassi-Rama,Power Seller,Mini Dynamic Catalog (Annual),Ahmedabad,lead_consumed,notification_engine,53,{'platform': 'Desktop'}
E100163,2026-05-09 21:56:43,64000260,"Kade, Barad and Deo",Free Active Seller,Free,Ahmedabad,login,notification_engine,81,{'platform': 'App'}
E100164,2026-04-17 6:03:06,64000838,"Ganguly, Ganguly and Chaudhry",Power Seller,Free,Chennai,lead_consumed,crm_system,71,{'platform': 'Desktop'}
E100165,2026-04-28 17:29:52,64000889,Bassi LLC,Premium Stable Seller,Mini Dynamic Catalog (Annual),Chennai,login,notification_engine,16,{'platform': 'App'}
E100166,2026-05-14 7:18:23,64000559,"Sandal, Kapoor and Toor",Churning Seller,Mini Dynamic Catalog (Monthly),Mumbai,login,buyer_platform,40,{'platform': 'Desktop'}
E100167,2026-05-11 13:20:21,64000957,Dugar-Badal,Free Active Seller,Free,Chennai,response_sent,buyer_platform,15,"{'response_time_mins': 27, 'platform': 'Desktop'}"
E100168,2026-04-20 10:46:39,64000506,"Vyas, Chawla and Lad",Premium Stable Seller,Maximiser Pro,Gurugram,lead_consumed,buyer_platform,64,{'platform': 'Mobile Site'}
E100169,2026-04-28 21:57:47,64000603,"Sinha, Shenoy and Sha",Power Seller,IM Leader Pro,Mumbai,notification_opened,crm_system,54,{'channel': 'WhatsApp'}
E100170,2026-05-07 16:05:44,64000764,"Bhasin, Madan and Raval",New Seller,Trustseal Pro,Ahmedabad,hot_lead_missed,buyer_platform,50,"{'intent_score': 88, 'penalty_score': 19}"
E100171,2026-05-13 20:14:42,64000677,Lanka-Chhabra,Premium Stable Seller,Maximiser Pro,Delhi,lead_received,crm_system,99,"{'intent_score': 77, 'category': 'Industrial', 'source': 'Direct'}"
E100172,2026-05-04 21:21:45,64000152,"Bir, Swaminathan and Chakraborty",Lazy Seller,IM Leader Pro,Chennai,support_ticket,crm_system,1,"{'ticket_type': 'Catalog', 'priority': 'High'}"
E100173,2026-04-29 5:45:44,64000639,Vig-Ravel,New Seller,Mini Dynamic Catalog (Annual),Delhi,lead_received,notification_engine,20,"{'intent_score': 98, 'category': 'Chemicals', 'source': 'BizFeed'}"
E100174,2026-05-08 6:13:06,64000849,Raman Ltd,Power Seller,Mini Dynamic Catalog (Monthly),Gurugram,lead_consumed,crm_system,71,{'platform': 'App'}
E100175,2026-05-03 1:24:04,64000887,"Grover, Srivastava and Kar",Free Active Seller,Free,Bengaluru,catalog_updated,crm_system,25,{'products_updated': 8}
E100176,2026-04-26 8:08:54,64000330,"Varty, Virk and Desai",Lazy Seller,IM Star Pro,Bengaluru,renewal_warning,buyer_platform,100,"{'risk_score': 88, 'reason': 'High Response Delay'}"
E100177,2026-04-30 4:37:19,64000782,"Madan, Kannan and Sangha",Premium Stable Seller,Mini Dynamic Catalog (Monthly),Jaipur,lead_consumed,notification_engine,91,{'platform': 'Mobile Site'}
E100178,2026-05-03 6:05:10,64000663,Thaker-Lanka,Free Active Seller,Free,Jaipur,support_ticket,buyer_platform,64,"{'ticket_type': 'Technical', 'priority': 'High'}"
E100179,2026-04-20 21:00:26,64000251,Rajagopal PLC,Premium Stable Seller,IM Star Pro,Surat,product_added,seller_portal,57,{'products_added': 6}
E100180,2026-05-06 22:16:46,64000131,Bobal Group,Churning Seller,Maximiser Pro,Jaipur,lead_received,buyer_platform,10,"{'intent_score': 45, 'category': 'Industrial', 'source': 'ASTBuy'}"
E100181,2026-04-27 14:41:37,64000832,Sama LLC,Premium Stable Seller,IM Leader Pro,Surat,lead_consumed,notification_engine,84,{'platform': 'App'}
E100182,2026-04-30 16:43:34,64000481,Kar-Walia,Free Active Seller,Free,Gurugram,login,notification_engine,41,{'platform': 'Mobile Site'}
E100183,2026-05-08 10:25:11,64000999,Comar LLC,Free Active Seller,Free,Mumbai,response_sent,seller_portal,80,"{'response_time_mins': 56, 'platform': 'Mobile Site'}"
E100184,2026-04-28 16:44:25,64000535,"Ghose, Bava and Johal",New Seller,Mini Dynamic Catalog (Monthly),Gurugram,login,seller_portal,56,{'platform': 'Desktop'}
E100185,2026-04-19 15:01:08,64000283,Suresh-Sunder,Free Active Seller,Free,Ludhiana,product_added,buyer_platform,89,{'products_added': 8}
E100186,2026-04-16 3:38:44,64000914,Ahluwalia-Sant,New Seller,IM Leader Pro,Bengaluru,lead_received,crm_system,46,"{'intent_score': 47, 'category': 'Electronics', 'source': 'Direct'}"
E100187,2026-04-21 19:31:14,64000333,"Shankar, Krishna and Master",New Seller,Mini Dynamic Catalog (Monthly),Mumbai,lead_consumed,notification_engine,73,{'platform': 'Desktop'}
E100188,2026-04-23 11:42:04,64000608,Borde-Brahmbhatt,Lazy Seller,Mini Dynamic Catalog (Monthly),Jaipur,hot_lead_missed,seller_portal,79,"{'intent_score': 87, 'penalty_score': 10}"
E100189,2026-04-26 10:30:24,64000368,Brar Group,Lazy Seller,Maximiser Pro,Bengaluru,support_ticket,buyer_platform,30,"{'ticket_type': 'Technical', 'priority': 'High'}"
E100190,2026-04-27 1:49:29,64000487,Saini-Mand,Premium Stable Seller,Free,Gurugram,lead_consumed,crm_system,86,{'platform': 'App'}
E100191,2026-05-07 7:58:44,64000223,Lanka-Soman,Churning Seller,IM Star Pro,Bengaluru,login,buyer_platform,10,{'platform': 'App'}
E100192,2026-05-01 12:31:58,64000336,Kakar Inc,Churning Seller,IM Star Pro,Noida,sales_call,notification_engine,89,"{'call_duration_mins': 20, 'call_outcome': 'Neutral'}"
E100193,2026-04-29 9:55:01,64000831,"Malhotra, Seth and Varty",Churning Seller,Mini Dynamic Catalog (Monthly),Chennai,lead_received,seller_portal,31,"{'intent_score': 57, 'category': 'Machinery', 'source': 'ASTBuy'}"
E100194,2026-05-02 4:08:14,64000395,Saraf-Badal,Churning Seller,Trustseal Pro,Ahmedabad,response_sent,crm_system,3,"{'response_time_mins': 37, 'platform': 'App'}"
E100195,2026-05-03 23:04:00,64000000,Ghose-Rastogi,Free Active Seller,Free,Gurugram,product_added,seller_portal,73,{'products_added': 5}
E100196,2026-04-17 3:03:37,64000455,"Lal, Rajan and Walia",New Seller,IM Leader Pro,Delhi,hot_lead_missed,crm_system,100,"{'intent_score': 99, 'penalty_score': 20}"
E100197,2026-05-14 5:12:06,64000483,De Inc,Lazy Seller,IM IL,Surat,support_ticket,buyer_platform,80,"{'ticket_type': 'Catalog', 'priority': 'Low'}"
E100198,2026-04-21 9:16:44,64000629,"Suri, Raja and Soni",Lazy Seller,Mini Dynamic Catalog (Annual),Surat,lead_received,seller_portal,40,"{'intent_score': 85, 'category': 'Garments', 'source': 'BizFeed'}"
E100199,2026-04-16 8:47:31,64000389,Doshi and Sons,New Seller,Trustseal Pro,Noida,notification_opened,crm_system,94,{'channel': 'WhatsApp'}
E100200,2026-04-29 1:44:53,64000583,Chana Ltd,Premium Stable Seller,Mini Dynamic Catalog (Annual),Delhi,login,notification_engine,23,{'platform': 'App'}
E100201,2026-05-10 22:22:31,64000922,"Shanker, Brahmbhatt and Basak",Power Seller,Trustseal Pro,Delhi,lead_received,crm_system,22,"{'intent_score': 68, 'category': 'Chemicals', 'source': 'BizFeed'}"
E100202,2026-05-08 3:18:47,64000642,Gill Inc,Power Seller,Free,Ahmedabad,lead_received,crm_system,15,"{'intent_score': 96, 'category': 'Electronics', 'source': 'BizFeed'}"
E100203,2026-04-18 9:38:59,64000109,Bhatia-Virk,Lazy Seller,Free,Mumbai,sales_call,notification_engine,72,"{'call_duration_mins': 6, 'call_outcome': 'Positive'}"
E100204,2026-05-03 21:37:56,64000313,Cherian and Sons,Churning Seller,Trustseal Pro,Chennai,response_sent,seller_portal,59,"{'response_time_mins': 1, 'platform': 'App'}"
E100205,2026-04-27 11:21:35,64000177,"Ben, Devi and Saxena",Premium Stable Seller,IM IL,Mumbai,lead_consumed,notification_engine,82,{'platform': 'Mobile Site'}
E100206,2026-04-20 0:09:07,64000954,"Bava, Tandon and Baria",Power Seller,Mini Dynamic Catalog (Monthly),Noida,hot_lead_missed,notification_engine,4,"{'intent_score': 95, 'penalty_score': 12}"
E100207,2026-05-12 0:00:24,64000136,Mand-Chaudhuri,Free Active Seller,Free,Surat,response_sent,buyer_platform,83,"{'response_time_mins': 21, 'platform': 'Mobile Site'}"
E100208,2026-05-07 6:49:50,64000246,Bhatia and Sons,Premium Stable Seller,IM Star Pro,Ludhiana,login,crm_system,84,{'platform': 'Mobile Site'}
E100209,2026-04-21 12:46:18,64000842,Kuruvilla-Gara,Churning Seller,IM Leader Pro,Jaipur,quotation_sent,seller_portal,39,{'quotation_value': 16887}
E100210,2026-04-20 9:12:35,64000736,Gill LLC,Power Seller,Mini Dynamic Catalog (Annual),Noida,product_added,buyer_platform,69,{'products_added': 2}
E100211,2026-05-06 18:27:10,64000418,Mahal-Choudhry,Free Active Seller,Free,Ahmedabad,login,notification_engine,76,{'platform': 'App'}
E100212,2026-04-22 5:57:07,64000347,"Barman, Varty and Bahl",Power Seller,Mini Dynamic Catalog (Annual),Bengaluru,quotation_sent,notification_engine,84,{'quotation_value': 237105}
E100213,2026-05-08 12:03:01,64000666,Sankaran and Sons,Power Seller,IM Leader Pro,Noida,login,notification_engine,36,{'platform': 'Mobile Site'}
E100214,2026-05-02 17:37:06,64000000,Ghose-Rastogi,Free Active Seller,Free,Gurugram,login,notification_engine,57,{'platform': 'Desktop'}
E100215,2026-05-02 8:28:46,64000459,"Sheth, Saran and Behl",Lazy Seller,Mini Dynamic Catalog (Annual),Ahmedabad,renewal_warning,crm_system,8,"{'risk_score': 73, 'reason': 'Low Login Activity'}"
E100216,2026-04-23 23:03:45,64000308,"Swaminathan, Comar and Bhalla",Lazy Seller,IM IL,Jaipur,sales_call,seller_portal,85,"{'call_duration_mins': 5, 'call_outcome': 'Neutral'}"
E100217,2026-05-13 17:38:42,64000660,Sridhar and Sons,Lazy Seller,Trustseal Pro,Bengaluru,lead_received,buyer_platform,17,"{'intent_score': 46, 'category': 'Garments', 'source': 'ASTBuy'}"
E100218,2026-04-24 17:00:05,64000838,"Ganguly, Ganguly and Chaudhry",Power Seller,Free,Chennai,quotation_sent,buyer_platform,76,{'quotation_value': 22985}
E100219,2026-04-26 1:22:58,64000426,"Seth, Shanker and Gopal",Premium Stable Seller,IM Leader Pro,Mumbai,lead_received,seller_portal,36,"{'intent_score': 66, 'category': 'Industrial', 'source': 'BizFeed'}"
E100220,2026-04-21 18:29:36,64000078,Samra and Sons,Churning Seller,Mini Dynamic Catalog (Annual),Jaipur,support_ticket,crm_system,23,"{'ticket_type': 'Billing', 'priority': 'High'}"
E100221,2026-04-15 23:57:20,64000872,Ramachandran-Varghese,Lazy Seller,Maximiser Pro,Noida,lead_received,buyer_platform,76,"{'intent_score': 53, 'category': 'Garments', 'source': 'ASTBuy'}"
E100222,2026-04-23 4:55:52,64000427,"Koshy, Saini and Mander",Power Seller,Mini Dynamic Catalog (Monthly),Chennai,lead_received,notification_engine,68,"{'intent_score': 61, 'category': 'Garments', 'source': 'Direct'}"
E100223,2026-04-17 19:58:12,64000039,Jayaraman-Gopal,Power Seller,Mini Dynamic Catalog (Monthly),Delhi,login,notification_engine,100,{'platform': 'App'}
E100224,2026-05-13 13:35:26,64000651,Rattan Inc,Premium Stable Seller,Maximiser Pro,Noida,lead_consumed,notification_engine,65,{'platform': 'Desktop'}
E100225,2026-05-14 14:34:16,64000720,"Singh, Ratta and Rau",Power Seller,Mini Dynamic Catalog (Monthly),Jaipur,lead_received,notification_engine,83,"{'intent_score': 47, 'category': 'Chemicals', 'source': 'ASTBuy'}"
E100226,2026-04-17 16:47:11,64000352,Madan-Singhal,Premium Stable Seller,Trustseal Pro,Mumbai,product_added,notification_engine,55,{'products_added': 8}
E100227,2026-05-08 13:07:27,64000110,"Rau, Bala and Sachar",New Seller,IM Star Pro,Noida,catalog_updated,notification_engine,10,{'products_updated': 12}
E100228,2026-04-30 9:12:25,64000686,Seshadri-Amble,New Seller,Maximiser Pro,Ludhiana,support_ticket,buyer_platform,36,"{'ticket_type': 'Billing', 'priority': 'Low'}"
E100229,2026-05-13 3:55:08,64000048,Madan and Sons,Premium Stable Seller,Trustseal Pro,Mumbai,response_sent,crm_system,49,"{'response_time_mins': 36, 'platform': 'Mobile Site'}"
E100230,2026-05-10 12:03:47,64000603,"Sinha, Shenoy and Sha",Power Seller,IM Leader Pro,Mumbai,product_added,notification_engine,65,{'products_added': 5}
E100231,2026-04-19 13:28:15,64000800,Sawhney-Chacko,New Seller,Free,Chennai,quotation_sent,seller_portal,84,{'quotation_value': 212905}
E100232,2026-05-11 12:16:18,64000005,Luthra-Chandra,Premium Stable Seller,IM IL,Ludhiana,response_sent,notification_engine,58,"{'response_time_mins': 47, 'platform': 'Desktop'}"
E100233,2026-05-04 20:02:50,64000144,Kota-Kapadia,Lazy Seller,IM IL,Noida,renewal_warning,notification_engine,54,"{'risk_score': 80, 'reason': 'High Response Delay'}"
E100234,2026-04-29 22:03:53,64000921,Saxena-Vora,Premium Stable Seller,Mini Dynamic Catalog (Monthly),Delhi,quotation_sent,crm_system,86,{'quotation_value': 116873}
E100235,2026-04-22 3:45:25,64000670,Kari-Bhagat,Churning Seller,IM Star Pro,Delhi,lead_received,seller_portal,11,"{'intent_score': 88, 'category': 'Machinery', 'source': 'Direct'}"
E100236,2026-04-19 10:25:31,64000914,Ahluwalia-Sant,New Seller,IM Leader Pro,Bengaluru,login,crm_system,17,{'platform': 'Mobile Site'}
E100237,2026-05-13 5:12:03,64000764,"Bhasin, Madan and Raval",New Seller,Trustseal Pro,Ahmedabad,response_sent,crm_system,86,"{'response_time_mins': 36, 'platform': 'Mobile Site'}"
E100238,2026-05-01 21:53:28,64000825,Srinivas LLC,Free Active Seller,Free,Ahmedabad,login,notification_engine,93,{'platform': 'Mobile Site'}
E100239,2026-04-28 17:01:56,64000893,Dhar Inc,Churning Seller,Free,Chennai,login,crm_system,46,{'platform': 'Mobile Site'}
E100240,2026-05-09 9:05:53,64000783,Venkatesh-Tata,Lazy Seller,IM IL,Ludhiana,lead_received,notification_engine,29,"{'intent_score': 58, 'category': 'Industrial', 'source': 'BizFeed'}"
E100241,2026-05-01 17:49:55,64000386,Jayaraman Group,Lazy Seller,Mini Dynamic Catalog (Annual),Jaipur,support_ticket,crm_system,74,"{'ticket_type': 'Catalog', 'priority': 'Low'}"
E100242,2026-05-05 13:52:18,64000792,Bhat and Sons,New Seller,IM IL,Mumbai,lead_received,seller_portal,78,"{'intent_score': 80, 'category': 'Chemicals', 'source': 'BizFeed'}"
E100243,2026-04-27 17:31:08,64000789,Mannan-Dutt,Power Seller,Mini Dynamic Catalog (Monthly),Ahmedabad,notification_opened,buyer_platform,35,{'channel': 'Push'}
E100244,2026-04-29 17:54:46,64000554,"Sahota, Brahmbhatt and Chhabra",Lazy Seller,Mini Dynamic Catalog (Monthly),Ahmedabad,hot_lead_missed,crm_system,1,"{'intent_score': 99, 'penalty_score': 15}"
E100245,2026-04-21 16:49:11,64000532,Devi Group,Power Seller,Maximiser Pro,Gurugram,lead_received,buyer_platform,95,"{'intent_score': 81, 'category': 'Machinery', 'source': 'Direct'}"
E100246,2026-04-16 5:38:16,64000789,Mannan-Dutt,Power Seller,Mini Dynamic Catalog (Monthly),Ahmedabad,response_sent,buyer_platform,49,"{'response_time_mins': 6, 'platform': 'Mobile Site'}"
E100247,2026-05-01 7:05:32,64000620,"Sani, Rajagopalan and Swamy",Free Active Seller,Free,Ludhiana,lead_consumed,crm_system,40,{'platform': 'Desktop'}
E100248,2026-05-12 7:12:50,64000831,"Malhotra, Seth and Varty",Churning Seller,Mini Dynamic Catalog (Monthly),Chennai,hot_lead_missed,seller_portal,20,"{'intent_score': 94, 'penalty_score': 7}"
E100249,2026-05-14 17:45:12,64000079,"Deol, Chakrabarti and Sarkar",Premium Stable Seller,Mini Dynamic Catalog (Monthly),Ludhiana,lead_received,notification_engine,85,"{'intent_score': 48, 'category': 'Garments', 'source': 'ASTBuy'}"
E100250,2026-05-14 5:12:52,64000342,"Uppal, Soman and Shankar",Free Active Seller,Free,Jaipur,lead_consumed,notification_engine,35,{'platform': 'App'}
E100251,2026-05-09 14:50:47,64000156,"Saxena, Babu and Buch",Churning Seller,Mini Dynamic Catalog (Annual),Chennai,lead_received,seller_portal,37,"{'intent_score': 52, 'category': 'Electronics', 'source': 'ASTBuy'}"
E100252,2026-05-13 12:58:16,64000705,"Bir, Anand and Johal",Power Seller,Trustseal Pro,Ahmedabad,response_sent,crm_system,6,"{'response_time_mins': 32, 'platform': 'Mobile Site'}"
E100253,2026-05-13 20:11:02,64000119,Tripathi-Sathe,Premium Stable Seller,Mini Dynamic Catalog (Monthly),Ahmedabad,lead_received,crm_system,28,"{'intent_score': 48, 'category': 'Garments', 'source': 'Direct'}"
E100254,2026-04-27 3:37:17,64000806,Dani Inc,Churning Seller,Free,Chennai,support_ticket,seller_portal,1,"{'ticket_type': 'Catalog', 'priority': 'Medium'}"
E100255,2026-05-05 15:40:09,64000356,"Jha, Sekhon and Anne",New Seller,IM IL,Ludhiana,response_sent,notification_engine,69,"{'response_time_mins': 12, 'platform': 'Desktop'}"
E100256,2026-05-09 0:46:03,64000390,"Basu, Sidhu and Rau",Free Active Seller,Free,Ahmedabad,quotation_sent,crm_system,10,{'quotation_value': 151466}
E100257,2026-04-16 19:12:19,64000737,"Chokshi, Gill and Bhardwaj",Premium Stable Seller,Mini Dynamic Catalog (Annual),Noida,lead_consumed,seller_portal,59,{'platform': 'App'}
E100258,2026-04-29 22:39:42,64000911,Dar-Sawhney,Lazy Seller,Mini Dynamic Catalog (Annual),Gurugram,renewal_warning,notification_engine,91,"{'risk_score': 88, 'reason': 'High Response Delay'}"
E100259,2026-04-28 19:13:45,64000439,Sheth-Dhar,Power Seller,Mini Dynamic Catalog (Monthly),Noida,response_sent,seller_portal,42,"{'response_time_mins': 8, 'platform': 'App'}"
E100260,2026-05-07 1:58:17,64000476,Balay Ltd,Lazy Seller,IM Star Pro,Mumbai,lead_received,notification_engine,14,"{'intent_score': 98, 'category': 'Electronics', 'source': 'Direct'}"
E100261,2026-05-13 8:00:16,64000505,"Borra, Hayre and Yogi",New Seller,Maximiser Pro,Gurugram,lead_received,notification_engine,40,"{'intent_score': 70, 'category': 'Chemicals', 'source': 'Direct'}"
E100262,2026-04-25 12:04:11,64000017,Kuruvilla Group,Power Seller,Trustseal Pro,Ludhiana,quotation_sent,buyer_platform,10,{'quotation_value': 92311}
E100263,2026-04-20 6:46:13,64000542,Dua-Kari,Free Active Seller,Free,Gurugram,response_sent,buyer_platform,100,"{'response_time_mins': 34, 'platform': 'Mobile Site'}"
E100264,2026-04-21 21:59:27,64000732,Ramakrishnan LLC,Lazy Seller,Trustseal Pro,Chennai,response_sent,buyer_platform,33,"{'response_time_mins': 16, 'platform': 'Desktop'}"
E100265,2026-05-13 23:45:55,64000635,Sem and Sons,Free Active Seller,Free,Noida,lead_received,notification_engine,60,"{'intent_score': 54, 'category': 'Garments', 'source': 'Direct'}"
